book,door,section,subject_number,subject_name,description
2,2,1,227 مكررة,,إذا كان الغرض من الرشوة ارتكاب فعل يعاقب عليه القانون بعقوبة أشد من العقوبة المقررة للرشوة يعاقب بالعقوبة المقررة للفعل مع الغرامة المقررة للرشوة.
2,2,1,228,حكم مشدد للرشوة,إذا ترتب على الفعل المنصوص عليه في المادتين 226 و 227 صدور حكم بالسجن المؤبد أو بالسجن كانت العقوبة السجن مدة لاتقل عن ست سنوات وغرامة لا تقل عن مائتي جنيه. وتكون العقوبة السجن المؤبد إذا نجم عن الفعل حكم بالإعدام.
2,2,1,228 مكررة,,يعفى الراشي أو الوسيط من العقوبة إذا أخبر السلطات بالجريمة قبل وقوعها وقبل اتخاذ إجراء ما، فإذا حصل الإخبار بعد اتخاذ الإجراءات تعين أن يؤدي إلى إدانة الجناة الآخـرين.
2,2,1,229,رفض الرشوة,يعاقب بالسجن كل من عرض على موظف عمومي دون أن يقبل منه عرضه عطية أو وعداً بشيء لاحق له فيه نقداً كان أو أي فائدة أخرى لحمله على أداء عمل من أعمال وظيفته أو لعمل مخالف لواجباته أو للامتناع عنه أو تأخيره.
2,2,1,229 مكررة (أ),,كل شخص أخذ أو قبل العطية أو الفائدة بقصد إيصالها لغيره مع علمه بسبب ذلك يعاقب بالحبس مدة لاتزيد على سنة وبغرامة لا تقل عن عشرين جنيها ولا تزيد على مائة جنيه إذا لم يكن قد توسط في الرشوة.
2,2,1,229 مكررة (ب),,كل مستخدم طلب لنفسه أو لغيره أو قبل أو أخذ وعداً أو عطية بغير علم مخدومه أو رضائه لأداء عمل من الأعمال المكلف بها أو الامتناع عنه يعاقب بالحبس.
2,2,1,229 مكررة (ج),,مع عدم الإخلال بتعريف الموظف العمومي الوارد في البند ( 4 ) من المادة ( 16 ) يعد أيضاً في حكم الموظف العمومي : أ ) رؤساء وأعضاء الهيئات النيابية أو المحلية سواء كانوا منتخبين أو مختارين بأية طريقة أخرى. ب ) رؤساء وأعضاء اللجان الشعبية. ج ) رؤساء وأعضاء مجالس إدارة ومديرو وموظفو ومستخدمو الشركات والمؤسسات والجمعيات والمنشآت إذا كانت الدولة أو إحدى الهيئات أو المؤسسات العامة تساهم في رأس مالها.
2,2,1,230,إختلاس الأموال العامة والخاصة,يعاقب بالسجن كل موظف عمومي يكون في حيازته بحكم وظيفته أو مهنته نقود أو أي مال منقول من أموال الإدارة العامة أو الأفراد وإختلسها أو ادعى ملكيتها أو ملكها لغيره.
2,2,1,231,ابتزاز الأموال,يعاقب بالسجن مدة لاتقل عن عشر سنوات كل موظف يسئ استعمال وظيفته أو مهامه ويرغم غيره أو يحمله على إعطائه أو الوعد بإعطائه هو أو غيره نقوداً أو منفعة أخرى لا حق له فيها. وتكون العقوبة الحبس لمدة لا تقل عن سنتين إذا استلم الموظف العمومي الشيء غير المستحق مستغلاً غلط الغير فقط.
2,2,1,231 مكررة (أ),,يحكم على الجاني في جميع الأحوال المبينة بالمواد 226 و 227 و 229 و 230 و231، بغرامة تعادل ضعف ما طلب الموظف العمومي أو قبل أو وعد به أو عرض عليه أو إختلس على ألا تقل عن مائة دينار.
2,2,1,231 مكررة (ب),,إذا كان أداء العمل أو الامتناع عنه المبين بالمواد 226 و 227 و 229 حقاً، تخفض العقوبات إلى النصف.
2,2,1,232,التدليس ضد الإدارة العامة,يعاقب بالسجن ما بين سنة وخمس سنين وبغرامة تساوي ضعف المبلغ الذى دلس به كل موظف عمومي عهد إليه بعمل فاستخدم عدداً من الأشخاص أقل من العدد الواجب استخدامه وأظهر أنه استخدمهم جميعاً فحصل لنفسه من ذلك على ما خصص لسداد ما يستحق لهم من مرتبات أو أجور أو قيد في دفاتر الحكومة أو الهيئة العمومية الاخرى أسماء أشخاص استخدمهم في أمور خاصة، ليتمكن من دفع مرتباتهم أو أجورهم مما خصص من مال الدولة أو الهيئة.
2,2,1,233,استغلال الوظيفة للمصلحة الخاصة.,يعاقب بالحبس مدة لاتقل عن ستة أشهر كل موظف عمومي يحصل لنفسه، سواء مباشرة أو عن طريق غيره أو بأفعال مختلفة، على منفعة من أي عمل من أعمال الإدارة التي يمارس فيها وظيفته.
2,2,1,234,سوء التصرف أضراراً بمصالح الإدارة العامة أو القضاء,يعاقب بالحبس والعزل كل موظف عمومي استغل سلطة وظيفته لايقاف تنفيذ الأوامر الصادرة من الحكومة أو تنفيذ القوانين أو اللوائح المعمول بها أو تأخير تحصيل الأموال أو الرسوم المقررة قانوناً أو وقف تنفيذ حكم أو امر صادر من المحكمة أو من أي جهة مختصة. ويعاقب بالعقوبة ذاتها كل موظف عمومي امتنع عمداً عن تنفيذ حكم أو أمر مما ذكر بعد مضي عشرة أيام من إنذاره على يد محضر إذا كان تنفيذ الأمر أو الحكم داخلاً في اختصاصه.
2,2,1,235,سوء استعمال السلطة حيث لا قانون,يعاقب بالحبس مدة لاتقل عن ستة أشهر كل موظف عمومي يسئ استعمال سلطات وظيفته لنفع الغير أو الإضرار به وذلك إذا لم ينطبق على فعله نص جنائي آخر في القانون.
2,2,1,236,إفشاء أسرار الوظيفة,يعاقب بالحبس مدة لاتقل عن ستة أشهر كل موظف عمومي يخل بواجبات وظيفته أو يسئ استعمالها بأن يفشي معلومات رسمية يلزم بقاؤها سرية، أو يسهل بأي طريقة كانت الوصول إلى الإفشاء بها.
2,2,1,237,التقصير أو الامتناع عن القيام بالواجب,يعاقب بالحبس مدة لاتزيد على سنة أو بغرامة لاتجاوز مائتي جنيه ليبي كل موظف عمومي يمتنع بدون وجه حق عن أداء عمل من أعمال وظيفته أو يهمله أو يعطله. وإذا كان الموظف العمومي قاضياً أو عضواً بالنيابة العـامة اعتبر ممتنعاً أو مهملاً أو معطلاً إذا توافرت الشروط القانونية اللازمة لمخاصمته وتضاعف العقوبة في شأنه.
